Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
Skin-Melanoma::SP124336	8919	0.647	237235698.31	2659891.224%	53846159.622	4502173.096%	0.51434	0.526
Skin-Melanoma::SP124452	91909	0.56	2444679425.489	2659891.224%	554866027.057	1652557.186%	0.75129	0.506
Skin-Melanoma::SP124386	115835	0.556	3081084999.853	2659891.224%	699309330.931	1579640.46%	0.78998	0.507
Skin-Melanoma::SP124441	11483	0.663	305435309.305	2659891.224%	69325644.181	4596006.063%	0.47536	0.557
Skin-Melanoma::SP124418	107381	0.561	2856217795.737	2659891.224%	648272310.602	1647973.646%	0.71769	0.508
Skin-Melanoma::SP124291	5725	0.629	152278772.6	2659891.224%	34563193.243	4243733.057%	0.44842	0.493
Skin-Melanoma::SP124319	205301	0.551	5460783282.729	2659891.224%	1239424468.495	1513776.84%	0.86107	0.505
Skin-Melanoma::SP124305	49882	0.558	1326806940.585	2659891.224%	301143755.533	1636548.695%	0.72169	0.505
Skin-Melanoma::SP124447	444091	0.567	11812337537.617	2659891.224%	2681036394.247	1750480.752%	0.73033	0.509
Skin-Melanoma::SP124344	5841	0.533	155364246.421	2659891.224%	35263645.86	4819502.653%	0.6476	0.322
Skin-Melanoma::SP124369	140457	0.555	3736003417.14	2659891.224%	847955817.025	1610704.988%	0.79547	0.504
Skin-Melanoma::SP124348	4998	0.676	132941363.399	2659891.224%	30174078.124	4164648.473%	0.41172	0.567
Skin-Melanoma::SP124295	19556	0.467	520168327.855	2659891.224%	118064212.51	3089391.418%	0.59894	0.305
Skin-Melanoma::SP124444	19375	0.577	515353924.739	2659891.224%	116969525.678	1817000.877%	0.60674	0.516
Skin-Melanoma::SP124365	75536	0.568	2009175435.308	2659891.224%	456020773.583	1741089.389%	0.64308	0.51
Skin-Melanoma::SP124420	71144	0.555	1892353012.73	2659891.224%	429504683.929	1586716.216%	0.78344	0.505
Skin-Melanoma::SP124364	109414	0.567	2910293384.331	2659891.224%	660545993.115	1680119.476%	0.69283	0.512
Skin-Melanoma::SP124307	121510	0.556	3232033826.841	2659891.224%	733569904.215	1576781.829%	0.79208	0.507
Skin-Melanoma::SP82445	744553	0.56	19804299908.454	2659891.224%	4494955569.234	1619703.101%	0.80201	0.509
Skin-Melanoma::SP83242	73248	0.571	1948317124.092	2659891.224%	442208533.51	1843565.539%	0.65833	0.508
Skin-Melanoma::SP103894	159349	0.565	4238510067.265	2659891.224%	962010362.088	1702972.566%	0.7032	0.509
Skin-Melanoma::SP83382	58882	0.564	1566197150.787	2659891.224%	355478254.436	1709210.565%	0.75062	0.507
Skin-Melanoma::SP82451	51533	0.585	1370721744.701	2659891.224%	311112396.22	1966434.947%	0.54471	0.517
Skin-Melanoma::SP104330	2981	0.58	79291357.401	2659891.224%	17996773.486	2075451.488%	0.4852	0.505
Skin-Melanoma::SP83312	57742	0.568	1535874390.828	2659891.224%	348596126.058	1753854.693%	0.68166	0.51
Skin-Melanoma::SP82614	57444	0.563	1527947914.979	2659891.224%	346796896.282	1713015.904%	0.70805	0.507
Skin-Melanoma::SP82431	373348	0.577	9930650688.697	2659891.224%	2253956077.216	1900277.788%	0.67753	0.512
Skin-Melanoma::SP82459	78286	0.554	2082322443.981	2659891.224%	472621753.267	1582584.74%	0.73835	0.504
Skin-Melanoma::SP113197	5057	0.555	134510699.221	2659891.224%	30530390.413	4455310.996%	0.56721	0.367
Skin-Melanoma::SP82532	212889	0.552	5662615828.841	2659891.224%	1285243083.037	1877853.62%	0.7413	0.483
Skin-Melanoma::SP82636	7317	0.633	194624240.894	2659891.224%	44174518.754	4550349.356%	0.42329	0.502
Skin-Melanoma::SP82796	45210	0.57	1202536822.578	2659891.224%	272938806.815	1764982.944%	0.67262	0.511
Skin-Melanoma::SP83482	68683	0.572	1826893089.696	2659891.224%	414648099.374	1726945.947%	0.65685	0.516
Skin-Melanoma::SP104530	71362	0.587	1898151575.599	2659891.224%	430822888.109	1952799.269%	0.52296	0.52
Skin-Melanoma::SP82429	30148	0.596	801904006.35	2659891.224%	182008147.781	2074034.503%	0.51676	0.524
Skin-Melanoma::SP82644	240513	0.552	6397384180.685	2659891.224%	1452003246.348	1518539.801%	0.83176	0.505
Skin-Melanoma::SP82988	92423	0.556	2458351266.383	2659891.224%	557968379.058	1580295.641%	0.80688	0.507
Skin-Melanoma::SP82461	84719	0.565	2253433246.45	2659891.224%	511459611.207	1717682.803%	0.71566	0.508
Skin-Melanoma::SP82900	279814	0.555	7442748030.811	2659891.224%	1689269749.982	1582377.126%	0.80497	0.506
Skin-Melanoma::SP82399	116295	0.561	3093320499.486	2659891.224%	702087169.818	1645053.964%	0.72935	0.508
Skin-Melanoma::SP82756	15843	0.576	421406566.691	2659891.224%	95646439.459	1861824.482%	0.58636	0.512
Skin-Melanoma::SP82836	38794	0.568	1031878201.617	2659891.224%	234204810.502	1819870.436%	0.64356	0.506
Skin-Melanoma::SP82417	250745	0.552	6669544250.772	2659891.224%	1513775067.307	1521276.264%	0.87331	0.505
Skin-Melanoma::SP82471	6654	0.544	176989162.076	2659891.224%	40171939.288	4910063.179%	0.65119	0.342
Skin-Melanoma::SP82435	7474	0.625	198800270.116	2659891.224%	45121814.682	2392551.819%	0.39187	0.543
Skin-Melanoma::SP104056	334004	0.565	8884143085.345	2659891.224%	2016426940.975	1754388.138%	0.70416	0.506
Skin-Melanoma::SP83083	75677	0.568	2012925881.935	2659891.224%	456872295.85	1775295.391%	0.7067	0.508
Skin-Melanoma::SP82433	45628	0.553	1213655167.897	2659891.224%	275461461.182	1560673.532%	0.73166	0.505
Skin-Melanoma::SP82780	36023	0.566	958172615.787	2659891.224%	217475443.873	1700548.37%	0.67711	0.511
Skin-Melanoma::SP83019	98123	0.562	2609965066.177	2659891.224%	592380761.867	1662541.438%	0.75665	0.508
Skin-Melanoma::SP83099	22211	0.582	590788439.865	2659891.224%	134091047.107	1924527.36%	0.58506	0.516
Skin-Melanoma::SP83146	347886	0.556	9253389185.125	2659891.224%	2100227737.741	1572070.98%	0.835	0.507
Skin-Melanoma::SP103866	94887	0.56	2523890986.153	2659891.224%	572844366.211	1634371.004%	0.73649	0.508
Skin-Melanoma::SP83844	57187	0.567	1521111994.532	2659891.224%	345245418.509	1734968.315%	0.69533	0.51
Skin-Melanoma::SP83027	6218	0.631	165392036.337	2659891.224%	37539546.114	4210644.865%	0.44344	0.496
SoftTissue-Leiomyo::SP122725	4392	0.569	116822422.578	2659891.224%	26515620.945	4628290.44%	0.55513	0.39
SoftTissue-Leiomyo::SP122476	6586	0.513	175180436.043	2659891.224%	39761423.811	4830811.58%	0.67312	0.282
SoftTissue-Leiomyo::SP122372	1961	0.48	52160466.912	2659891.224%	11839077.125	4581190.85%	0.6088	0.234
SoftTissue-Leiomyo::SP122489	4049	0.565	107698995.678	2659891.224%	24444859.914	4876436.149%	0.57369	0.385
SoftTissue-Leiomyo::SP122560	3632	0.563	96607249.272	2659891.224%	21927323.542	4866230.578%	0.54067	0.38
SoftTissue-Leiomyo::SP122590	3915	0.497	104134741.438	2659891.224%	23635896.731	4804073.821%	0.64651	0.253
SoftTissue-Leiomyo::SP122714	2294	0.528	61017904.689	2659891.224%	13849477.184	4733100.95%	0.63288	0.314
SoftTissue-Leiomyo::SP121870	5364	0.564	142676565.28	2659891.224%	32383846.319	4755844.845%	0.52559	0.381
SoftTissue-Leiomyo::SP123010	3790	0.554	100809877.407	2659891.224%	22881196.632	4548936.663%	0.53294	0.364
SoftTissue-Leiomyo::SP121865	4001	0.559	106422247.891	2659891.224%	24155066.417	4734986.091%	0.58374	0.371
SoftTissue-Leiomyo::SP122676	12574	0.635	334454722.564	2659891.224%	75912356.409	4760713.922%	0.48551	0.515
SoftTissue-Leiomyo::SP122412	3624	0.58	96394457.974	2659891.224%	21879013.921	4790203.212%	0.55284	0.411
SoftTissue-Leiomyo::SP122392	13714	0.596	364777482.522	2659891.224%	82794927.008	4952987.275%	0.60107	0.45
SoftTissue-Leiomyo::SP122634	5961	0.584	158556115.89	2659891.224%	35988071.123	4729956.759%	0.51733	0.418
SoftTissue-Leiomyo::SP122702	7625	0.575	202816705.865	2659891.224%	46034096.181	4961311.057%	0.60128	0.408
SoftTissue-Liposarc::SP121828	4173	0.577	110997260.797	2659891.224%	25193403.562	3942397.949%	0.52997	0.416
SoftTissue-Liposarc::SP121783	5004	0.619	133100956.872	2659891.224%	30210389.09	4641768.418%	0.45346	0.481
SoftTissue-Liposarc::SP121774	9955	0.52	264792171.395	2659891.224%	60100948.553	4755731.323%	0.63405	0.298
SoftTissue-Liposarc::SP121790	5928	0.595	157678351.786	2659891.224%	35788823.225	4627232.379%	0.60275	0.438
SoftTissue-Liposarc::SP121859	5270	0.559	140176267.529	2659891.224%	31816357.455	4886884.426%	0.65558	0.373
SoftTissue-Liposarc::SP121808	1962	0.601	52187065.824	2659891.224%	11845065.657	4116345.447%	0.49877	0.449
SoftTissue-Liposarc::SP121781	11717	0.542	311659454.77	2659891.224%	70738616.047	5026201.124%	0.61519	0.339
SoftTissue-Liposarc::SP121763	3757	0.604	99932113.303	2659891.224%	22681903.277	4031722.002%	0.4664	0.456
SoftTissue-Liposarc::SP121811	3652	0.562	97139227.517	2659891.224%	22048010.782	3959645.866%	0.55156	0.394
SoftTissue-Liposarc::SP121852	5991	0.635	159354083.257	2659891.224%	36169073.103	4083789.302%	0.47229	0.502
SoftTissue-Liposarc::SP122361	9569	0.599	254524991.269	2659891.224%	57770374.563	4207646.575%	0.50539	0.444
SoftTissue-Liposarc::SP121837	2673	0.597	71098892.43	2659891.224%	16137536.863	3973521.514%	0.48774	0.445
SoftTissue-Liposarc::SP121824	2293	0.538	60991305.777	2659891.224%	13843405.466	3942198.674%	0.55247	0.358
SoftTissue-Liposarc::SP121841	3508	0.562	93308984.154	2659891.224%	21178694.466	4687869.948%	0.58158	0.378
SoftTissue-Liposarc::SP121831	4122	0.619	109640716.272	2659891.224%	24885504.484	4232057.291%	0.4586	0.476
SoftTissue-Liposarc::SP121761	8000	0.545	212791297.957	2659891.224%	48298113.71	5112609.262%	0.63404	0.347
SoftTissue-Liposarc::SP121816	5002	0.553	133047759.047	2659891.224%	30198365.27	4746012.231%	0.5735	0.361
SoftTissue-Liposarc::SP121861	809	0.535	21518520.006	2659891.224%	4884125.815	3579387.086%	0.57505	0.369
SoftTissue-Liposarc::SP121847	6332	0.6	168424312.333	2659891.224%	38227866.711	4606649.838%	0.53595	0.445
Stomach-AdenoCA::SP135192	116	0.491	3085473.82	2659891.224%	700319.839	3346257.628%	0.97221	0.321
Stomach-AdenoCA::SP135335	13889	0.421	369432292.165	2659891.224%	83851034.0	2481903.786%	0.87756	0.286
Stomach-AdenoCA::SP135278	4391	0.488	116795823.666	2659891.224%	26509519.603	3314184.526%	0.68173	0.319
Stomach-AdenoCA::SP135287	66574	0.382	1770795983.772	2659891.224%	401924243.961	3155594.278%	0.72344	0.188
Stomach-AdenoCA::SP135345	27178	0.397	722905236.984	2659891.224%	164079826.578	2422246.59%	0.91653	0.261
Stomach-AdenoCA::SP85122	80659	0.373	2145441662.737	2659891.224%	486959121.993	3154972.031%	0.77659	0.177
Stomach-AdenoCA::SP84384	118437	0.362	3150295369.514	2659891.224%	715035134.301	3260196.073%	0.76722	0.154
Stomach-AdenoCA::SP135184	3092	0.561	82243836.66	2659891.224%	18667208.851	4962752.903%	0.63411	0.378
Stomach-AdenoCA::SP135226	3705	0.691	98548969.866	2659891.224%	22367958.057	4488798.486%	0.38655	0.601
Stomach-AdenoCA::SP135436	13727	0.685	365123268.382	2659891.224%	82873133.569	4452609.424%	0.36531	0.59
Stomach-AdenoCA::SP135262	8023	0.587	213403072.938	2659891.224%	48436779.276	4016878.758%	0.46157	0.429
Stomach-AdenoCA::SP135431	17950	0.765	477450474.791	2659891.224%	108368219.789	4535377.84%	0.35939	0.733
Stomach-AdenoCA::SP135425	45487	0.365	1209904721.27	2659891.224%	274615746.487	2378932.876%	0.94393	0.226
Stomach-AdenoCA::SP135222	8921	0.58	237288896.134	2659891.224%	53858137.329	3587972.029%	0.48373	0.433
Stomach-AdenoCA::SP135230	16085	0.432	427843503.454	2659891.224%	97108877.519	2703168.901%	0.66009	0.285
Stomach-AdenoCA::SP135205	5295	0.644	140841240.335	2659891.224%	31967115.868	3821584.65%	0.49717	0.519
Stomach-AdenoCA::SP135180	52	0.347	1383143.437	2659891.225%	313937.654	3171249.2%	1.47556	0.14
Stomach-AdenoCA::SP135213	7129	0.65	189623645.392	2659891.224%	43039488.642	4467940.581%	0.49335	0.531
Stomach-AdenoCA::SP135217	106	0.31	2819484.698	2659891.225%	639950.718	3248857.537%	1.36665	0.084
Stomach-AdenoCA::SP135405	17723	0.607	471412521.711	2659891.224%	106997945.079	3988924.744%	0.42345	0.461
Stomach-AdenoCA::SP135238	408	0.623	10852356.196	2659891.225%	2463193.162	4162367.284%	0.56696	0.483
Stomach-AdenoCA::SP135270	12079	0.61	321288261.003	2659891.224%	72923793.352	4051319.977%	0.45493	0.464
Stomach-AdenoCA::SP135411	14134	0.585	375949025.665	2659891.224%	85330144.277	3425923.934%	0.42795	0.446
Stomach-AdenoCA::SP135188	11644	0.482	309717734.176	2659891.224%	70297608.924	3246590.969%	0.57831	0.316
Stomach-AdenoCA::SP135194	9953	0.658	264738973.571	2659891.224%	60088554.052	4047837.832%	0.44874	0.538
Stomach-AdenoCA::SP135186	24729	0.482	657764500.897	2659891.224%	149295063.788	3538572.049%	0.64125	0.298
Stomach-AdenoCA::SP135420	17502	0.467	465534162.105	2659891.224%	105663952.95	3597370.97%	0.59943	0.273
Stomach-AdenoCA::SP135258	3159	0.67	84025963.781	2659891.224%	19071620.099	4245766.065%	0.37713	0.558
Stomach-AdenoCA::SP135234	22934	0.467	610019453.418	2659891.224%	138457949.584	3016461.949%	0.62894	0.309
Stomach-AdenoCA::SP135293	71	0.456	1888522.769	2659891.224%	428644.833	3559701.584%	1.22714	0.26
Stomach-AdenoCA::SP135393	15838	0.446	421273572.13	2659891.224%	95617884.731	3221107.283%	0.62529	0.269
Stomach-AdenoCA::SP135299	19820	0.643	527190440.688	2659891.224%	119658299.486	4957529.866%	0.49977	0.546
Stomach-AdenoCA::SP135415	6629	0.692	176324189.269	2659891.224%	40020869.619	4766690.048%	0.38453	0.624
Stomach-AdenoCA::SP135310	38	0.339	37555889.896	98831289.2%	10639495.086	135121722.714%	1.66607	0.199
Stomach-AdenoCA::SP135323	2292	0.497	60964706.865	2659891.224%	13837404.844	4517061.67%	0.58646	0.266
Stomach-AdenoCA::SP135390	4517	0.597	120147286.609	2659891.224%	27270213.454	4071573.613%	0.50514	0.443
Stomach-AdenoCA::SP135209	4406	0.611	117194807.35	2659891.224%	26600073.406	4104177.52%	0.46679	0.465
Stomach-AdenoCA::SP135240	10494	0.657	279128985.095	2659891.224%	63354755.993	4291100.706%	0.4157	0.538
Stomach-AdenoCA::SP135182	40685	0.608	1082176744.672	2659891.224%	245624782.232	3800151.873%	0.48077	0.466
Stomach-AdenoCA::SP85251	6827	0.582	181590773.894	2659891.224%	41216231.291	3928319.198%	0.45098	0.424
Stomach-AdenoCA::SP84408	5518	0.554	146772797.766	2659891.224%	33313522.131	4043486.83%	0.4747	0.379
Stomach-AdenoCA::SP84491	64707	0.339	1721135814.611	2659891.224%	390651469.084	2226558.542%	0.94303	0.205
Stomach-AdenoCA::SP84743	60006	0.426	1596094328.149	2659891.224%	362270292.07	2733213.143%	0.69159	0.275
Stomach-AdenoCA::SP83967	10376	0.65	275990313.45	2659891.224%	62642326.965	4097344.467%	0.40559	0.526
Stomach-AdenoCA::SP105253	19218	0.581	511177895.517	2659891.224%	116023707.212	4026809.417%	0.45824	0.419
Stomach-AdenoCA::SP84998	9514	0.666	253062051.095	2659891.224%	57438227.843	4174415.487%	0.44487	0.55
Stomach-AdenoCA::SP84062	3934	0.585	104640120.77	2659891.224%	23750512.152	4109331.161%	0.49293	0.425
Stomach-AdenoCA::SP84982	64043	0.451	1703474136.881	2659891.224%	386644055.385	3808822.611%	0.6115	0.236
Stomach-AdenoCA::SP84790	29122	0.397	774613522.387	2659891.224%	175816751.206	2994028.838%	0.68603	0.22
Stomach-AdenoCA::SP105673	15664	0.608	416645361.399	2659891.224%	94567572.627	5033388.185%	0.54393	0.48
Stomach-AdenoCA::SP85339	10154	0.659	270085354.932	2659891.224%	61301998.106	3901840.395%	0.38116	0.54
Stomach-AdenoCA::SP84719	11843	0.668	315010917.713	2659891.224%	71498889.321	4006182.573%	0.42278	0.553
Stomach-AdenoCA::SP105425	8728	0.642	232155306.071	2659891.224%	52693023.033	4331808.141%	0.396	0.513
Stomach-AdenoCA::SP84056	11597	0.643	308467585.301	2659891.224%	70013974.952	4871356.95%	0.48402	0.538
Stomach-AdenoCA::SP105261	6249	0.6	166216602.617	2659891.224%	37726721.431	4157828.567%	0.43609	0.447
Stomach-AdenoCA::SP85379	28584	0.376	760303307.6	2659891.224%	172568440.651	2536700.227%	0.81296	0.227
Stomach-AdenoCA::SP105086	27194	0.64	723330819.58	2659891.224%	164176774.101	4493531.67%	0.4396	0.514
Stomach-AdenoCA::SP84392	104620	0.431	2782778199.03	2659891.224%	631618125.427	3791368.851%	0.65448	0.209
Stomach-AdenoCA::SP105018	58804	0.563	1564122435.631	2659891.224%	355014974.829	4880025.114%	0.6628	0.38
Stomach-AdenoCA::SP84858	14181	0.603	377199174.541	2659891.224%	85614096.78	4099888.111%	0.45257	0.453
Stomach-AdenoCA::SP84086	5923	0.683	157545357.225	2659891.224%	35758536.668	4360508.582%	0.38688	0.583
Stomach-AdenoCA::SP105213	9537	0.624	253673826.077	2659891.224%	57577177.179	4351355.184%	0.46233	0.484
Stomach-AdenoCA::SP105577	8908	0.624	236943110.275	2659891.224%	53779698.426	4074518.911%	0.43445	0.486
Stomach-AdenoCA::SP85431	5714	0.624	151986184.566	2659891.224%	34496794.786	4300557.09%	0.42258	0.484
Stomach-AdenoCA::SP84962	7674	0.71	204120052.565	2659891.224%	46329677.998	4208020.766%	0.47187	0.621
Stomach-AdenoCA::SP105006	11733	0.605	312085037.366	2659891.224%	70834934.752	4114943.387%	0.45777	0.455
Stomach-AdenoCA::SP84439	389215	0.429	10352695629.282	2659891.224%	2349793638.711	4002988.56%	0.69058	0.19
Stomach-AdenoCA::SP105159	17054	0.699	453617849.419	2659891.224%	102958972.245	4419283.679%	0.38464	0.612
Stomach-AdenoCA::SP85230	11033	0.546	293465798.795	2659891.224%	66609109.365	4938610.13%	0.64445	0.347
Stomach-AdenoCA::SP84922	68029	0.33	1809497401.088	2659891.224%	410706970.258	2101672.946%	1.0225	0.204
Stomach-AdenoCA::SP85130	12519	0.546	332991782.39	2659891.224%	75580223.08	3777599.068%	0.46124	0.377
Stomach-AdenoCA::SP104984	9516	0.457	253115248.92	2659891.224%	57450384.199	3150006.472%	0.61205	0.288
Stomach-AdenoCA::SP85222	4953	0.592	131744412.348	2659891.224%	29902449.028	4029141.806%	0.51068	0.437
Stomach-AdenoCA::SP105375	29313	0.621	779693914.626	2659891.224%	176969685.715	4350593.94%	0.49962	0.48
Stomach-AdenoCA::SP85287	11533	0.699	306765254.917	2659891.224%	69627385.657	4330819.272%	0.39835	0.608
Thy-AdenoCA::SP85623	751	0.537	19975783.096	2659891.225%	4533979.022	4453862.007%	0.6289	0.338
Thy-AdenoCA::SP85491	955	0.475	25401961.194	2659891.225%	5765584.268	4250791.66%	0.66265	0.245
Thy-AdenoCA::SP87582	593	0.543	15773154.961	2659891.224%	3580092.043	4438850.741%	0.60924	0.348
Thy-AdenoCA::SP89090	1132	0.551	30109968.661	2659891.224%	6834170.797	4424732.449%	0.56789	0.362
Thy-AdenoCA::SP85511	2450	0.533	65167334.999	2659891.224%	14791283.948	4609241.151%	0.55894	0.326
Thy-AdenoCA::SP85952	612	0.541	16278534.294	2659891.225%	3694801.892	4630092.101%	0.68338	0.34
Thy-AdenoCA::SP85840	1147	0.507	30508952.345	2659891.224%	6924738.866	4560983.649%	0.63649	0.282
Thy-AdenoCA::SP87675	905	0.491	24072015.581	2659891.224%	5463720.053	4306951.026%	0.62979	0.267
Thy-AdenoCA::SP85836	1871	0.472	49766564.81	2659891.224%	11295723.619	4518759.423%	0.61768	0.224
Thy-AdenoCA::SP120767	3030	0.451	80594704.101	2659891.224%	18292825.288	2942969.979%	0.7574	0.293
Thy-AdenoCA::SP105708	1255	0.501	33381634.867	2659891.224%	7576761.34	4413980.243%	0.63313	0.278
Thy-AdenoCA::SP85818	43	0.325	1143753.227	2659891.226%	259602.348	3038415.662%	1.50136	0.123
Thy-AdenoCA::SP105922	1012	0.477	26918099.192	2659891.225%	6109708.476	4285431.206%	0.63943	0.246
Thy-AdenoCA::SP86118	1547	0.532	41148517.242	2659891.224%	9339639.333	4605839.854%	0.588	0.325
Thy-AdenoCA::SP86306	1806	0.524	48037635.514	2659891.224%	10903289.295	4533523.64%	0.57228	0.313
Thy-AdenoCA::SP87099	1469	0.545	39073802.087	2659891.224%	8868727.153	4458110.535%	0.57809	0.351
Thy-AdenoCA::SP87434	1126	0.607	29950375.187	2659891.224%	6797928.265	3977097.147%	0.48971	0.46
Thy-AdenoCA::SP85864	581	0.551	15453968.014	2659891.224%	3507643.418	4343019.186%	0.57865	0.363
Thy-AdenoCA::SP105807	1379	0.528	36679899.985	2659891.224%	8325374.959	4346461.78%	0.58897	0.326
Thy-AdenoCA::SP89291	743	0.579	19762991.798	2659891.224%	4485676.663	4441264.023%	0.54401	0.409
Thy-AdenoCA::SP88050	815	0.527	21678113.479	2659891.224%	4920366.824	4637111.856%	0.62984	0.315
Thy-AdenoCA::SP88593	1466	0.444	38994005.351	2659891.224%	8850612.001	3516191.927%	0.64011	0.245
Thy-AdenoCA::SP88158	985	0.39	26199928.561	2659891.224%	5946667.57	2295668.447%	1.03595	0.262
Thy-AdenoCA::SP87534	1596	0.517	42451863.942	2659891.224%	9635464.642	4463638.59%	0.55907	0.304
Thy-AdenoCA::SP88776	1326	0.422	35270157.636	2659891.224%	8005424.482	4621625.882%	0.7195	0.127
Thy-AdenoCA::SP85725	2158	0.505	57400452.624	2659891.224%	13028352.08	3240181.923%	0.64192	0.346
Thy-AdenoCA::SP86660	2757	0.531	73333201.058	2659891.224%	16644671.752	3639721.085%	0.56127	0.362
Thy-AdenoCA::SP87903	3857	0.4	102592004.527	2659891.224%	23285440.648	1737421.94%	1.19095	0.313
Thy-AdenoCA::SP88098	2107	0.52	56043908.099	2659891.224%	12720433.201	3031950.642%	0.57527	0.377
Thy-AdenoCA::SP85487	2447	0.512	65087538.263	2659891.224%	14773147.877	3881399.198%	0.53569	0.323
Thy-AdenoCA::SP105759	800	0.555	21279129.796	2659891.224%	4829800.196	4280029.299%	0.59534	0.373
Thy-AdenoCA::SP86775	173	0.523	4601611.818	2659891.224%	1044444.505	4099803.302%	0.77823	0.329
Thy-AdenoCA::SP88322	1121	0.505	29817380.626	2659891.224%	6767768.018	4426972.417%	0.60971	0.285
Thy-AdenoCA::SP85582	1281	0.53	34073206.585	2659891.224%	7733731.053	4719288.057%	0.63584	0.317
Thy-AdenoCA::SP87446	2472	0.545	65752511.069	2659891.224%	14924101.195	4647291.213%	0.55486	0.347
Thy-AdenoCA::SP87337	709	0.518	18858628.781	2659891.224%	4280416.338	4472619.815%	0.65041	0.305
Thy-AdenoCA::SP86929	2624	0.515	69795545.73	2659891.224%	15841772.924	4603960.625%	0.60353	0.294
Thy-AdenoCA::SP86130	734	0.488	19523601.588	2659891.225%	4431348.476	4267229.141%	0.6519	0.264
